,Country Code,Year,Agricultural land (sq. km),GDP per capita growth (annual %),Livestock production index (2004-2006 = 100),Urban population,Crop production index (2004-2006 = 100),Food production index (2004-2006 = 100),Ores and metals exports (% of merchandise exports),Electric power consumption (kWh per capita),Forest area (% of land area)
701,NIC,1992,41200.0,-1.84342247883063,44.78,2340688.0,65.5,52.43,1.48098249777727,301.981069132127,36.347016785773604
702,NLD,1992,19860.0,0.9400149990788691,109.58,10662777.0,99.41,107.59,2.32511146214446,5441.65547189092,10.3080568720379
703,NOR,1992,10030.0,2.9783064740952496,98.66,3114713.0,90.03,96.9,8.10414545810148,23787.3218114684,33.20574934606
704,NPL,1992,41582.001953125,1.32434878868293,72.46,1910490.0,62.01,65.37,0.16967352035534602,37.0141516436691,32.402797885708
705,NRU,1992,4.00000005960464,0.598037741456196,96.55,10030.0,80.63,83.98,2.586170607610375,1310.45745702785,0.0
706,NZL,1992,159600.0,0.04707305327724501,72.94,3005583.0,78.13,70.95,4.60751037142965,8636.633915678001,37.0445489928696
707,OED,1992,13252080.007324198,1.12363494890708,88.3800851262204,804232622.0,88.0600737440167,88.2610108205216,3.40807872152604,6849.16685696522,30.9236434347231
708,OMN,1992,10830.0,3.52106671019632,41.61,1377325.0,72.34,58.72,0.981640557197912,2245.2761215666,0.00646203554119548
709,OSS,1992,816556.000061035,0.598037741456196,118.040092164281,8438195.0,85.9224266940632,100.708368184924,8.784253439768111,1310.45745702785,27.586249876195
710,PAK,1992,353800.0,4.7440593508842,62.19,35400161.0,69.21,64.89,0.21625532544169299,333.40904733046,3.1714404950551702
711,PAN,1992,21500.0,5.98233015064392,65.78,1432462.0,108.88,86.31,0.6578870128034239,910.3423430697909,67.33117974635121
712,PER,1992,219560.0,-2.4651891620111,60.15,16007183.0,42.26,49.89,48.4190284237772,471.157998465438,60.5985961914063
713,PHL,1992,111150.0,-2.0779795589064802,55.55,30439167.0,76.76,71.22,5.8140526173974,335.265473841972,22.300700614896698
714,PLW,1992,50.0,0.598037741456196,76.74,11153.0,75.276634411608,74.55,2.586170607610375,1310.45745702785,83.5652144058891
715,PNG,1992,8870.0,11.2438096440714,70.02,707490.0,76.71,73.95,51.355127383055,1310.45745702785,74.24281579848079
716,POL,1992,187430.0,2.2010658603869904,100.16,23539562.0,98.57,92.96,11.3341117576205,2961.39573935933,29.1116249612296
717,PRE,1992,6678110.0,-0.0944513304148273,66.652163642139,128508257.0,65.7725350530323,66.15215796790841,2.586170607610375,182.75726463393903,31.678930241476802
718,PRI,1992,4100.0,3.89131652368016,127.65,3343786.0,144.93,131.93,2.586170607610375,1310.45745702785,36.033821320990796
719,PRK,1992,25300.0,0.598037741456196,80.19,12285859.0,119.54,103.51,2.586170607610375,1024.4823092681402,66.0028228747093
720,PRT,1992,38780.0,1.16810337401196,91.4,4889660.0,96.59,93.46,2.1269157443863,2815.8771057787103,37.3486328125
721,PRY,1992,173450.0,-0.8355865831735091,80.91,2230776.0,54.1,59.55,0.11955294409280098,558.153221495716,52.3513697929776
722,PSE,1992,3700.0,0.598037741456196,76.74,1486950.0,75.276634411608,74.55,2.586170607610375,1310.45745702785,1.50830563516712
723,PSS,1992,8279.0000000596,3.44129240525398,94.08851250442041,564594.0,86.4755786500363,87.5342104774442,0.18959104910110802,1310.45745702785,62.0915890482728
724,PST,1992,12029362.0073247,1.10700011214522,92.54184008558519,729023949.0,90.63505398822159,91.9332394165276,2.80577485578816,7621.69987745307,31.1806006249096
725,PYF,1992,430.0,-0.8132745926548779,93.78,118890.0,81.82,84.31,2.586170607610375,1310.45745702785,17.7595628415301
726,QAT,1992,640.0,0.598037741456196,96.24,464497.0,86.75,92.49,0.139121207774011,9836.59504032136,0.0
727,ROU,1992,147900.0,-7.9392395282675805,109.9,12360656.0,70.17,82.73,4.0235304364900895,2319.57274902778,27.7608297742526
728,RUS,1992,2216310.0,-14.568436861932199,149.11,109115423.0,114.53,122.84,2.586170607610375,6107.4793696911,49.360347347002296
729,RWA,1992,18370.0,11.902148569012,60.0,421437.0,97.15,91.7,2.586170607610375,1310.45745702785,13.100932801257802
730,SAS,1992,2712782.00195313,3.43360934883741,63.744790629157,302372597.0,75.276634411608,72.31016288195771,3.79769755596128,278.051500384274,16.515131305285
731,SAU,1992,1237460.0,0.918959383107222,62.29,13454748.0,91.43,76.36,0.548851561708742,4397.46333484757,0.45448413492177897
732,SDN,1992,61450.0,3.85402521684833,49.27,6748183.0,60.84,54.15,0.258963508760546,47.2387491981724,31.64969872927635
733,SEN,1992,87800.0,-1.72997350689339,76.89,3130520.0,73.87,73.74,12.3544259250635,109.260264207088,48.0860125694697
734,SGP,1992,12.000000476837199,3.4835797979903598,389.32,3230698.0,33.17,339.02,1.5572785885012799,5236.63926495141,24.402985643984604
735,SLB,1992,710.0,9.54360428472224,84.85,46414.0,71.05,71.98,2.586170607610375,1310.45745702785,82.62951228396321
736,SLE,1992,28150.0,-18.995474323489802,102.1,1466053.0,53.99,56.11,2.586170607610375,1310.45745702785,42.6544756002789
737,SLV,1992,14510.0,5.553452546817451,67.02,2725223.0,111.87,85.12,2.65708203278708,384.947500361408,17.7606177606178
738,SMR,1992,10.0,0.598037741456196,76.74,22439.0,75.276634411608,74.55,2.586170607610375,1310.45745702785,0.0
739,SOM,1992,440430.0,0.598037741456196,66.41,2214806.0,73.23,67.23,2.586170607610375,1310.45745702785,12.9572482189184
740,SRB,1992,61450.0,0.598037741456196,76.74,3898223.0,75.276634411608,74.55,9.77940364846476,4274.54716086892,28.3100846101075
741,SSA,1992,8177330.0,-3.07076896999871,70.3380337504331,152349407.0,64.3359567733601,65.4803898231935,2.586170607610375,498.90585182409205,31.8688544807324
742,SSD,1992,61450.0,0.598037741456196,76.74,791150.0,75.276634411608,74.55,2.586170607610375,1310.45745702785,31.64969872927635
743,SSF,1992,8177370.0,-3.06442704530711,70.3429680704574,152384337.0,64.33663352439011,65.4823189816496,2.586170607610375,498.90585182409205,31.870139487533898
744,SST,1992,851132.000068724,0.598037741456196,107.593526497234,12005362.0,91.15354757745821,97.35064823212379,7.96380948225965,1310.45745702785,37.9299921649456
745,STP,1992,420.0,0.598037741456196,69.46,57011.0,66.75,67.01,2.586170607610375,1310.45745702785,58.3333333333333
746,SUR,1992,890.0,-1.42586675827194,139.87,277018.0,135.39,136.2,12.238088314032199,1310.45745702785,98.8602576622596
747,SVK,1992,61450.0,0.598037741456196,76.74,3008952.0,75.276634411608,74.55,2.586170607610375,4699.13757093287,39.95841995842
748,SVN,1992,5640.0,-5.324913133346019,74.88,1009090.0,78.25,78.27,3.02386174873893,4943.1554652196,59.4339622641509
749,SWE,1992,33440.0,-1.73663033527281,95.35,7225787.0,86.39,90.02,3.2715781014620697,15544.4114587485,68.43836818248279
750,SWZ,1992,12230.0,0.63933963197664,112.94,182225.0,89.17,93.79,2.586170607610375,1310.45745702785,27.976744895757605
751,SXM,1992,61450.0,0.598037741456196,76.74,3093388.0,75.276634411608,74.55,2.586170607610375,1310.45745702785,31.64969872927635
752,SYC,1992,40.0,6.67081038787933,126.47,34930.0,98.0,115.26,0.0868880266124106,1310.45745702785,88.41303949770719
753,SYR,1992,136130.0,10.2672875993408,52.72,6507716.0,65.9,58.37,1.451646973877,702.323072708182,2.0894547828925902
754,TCA,1992,10.0,0.598037741456196,76.74,10455.0,75.276634411608,74.55,2.586170607610375,1310.45745702785,36.2105279219778
755,TCD,1992,483700.0,4.60905777566015,75.17,1349855.0,63.96,68.86,2.586170607610375,1310.45745702785,5.2646126074590995
756,TEA,1992,7441974.00000006,9.22767433652545,50.764751899261704,478157886.0,59.689243719167,55.659008982569894,1.98918129379217,529.906658430374,28.369303338097897
757,TEC,1992,6700992.00195313,-10.7807810928273,125.467638752361,270801770.0,92.796148481964,101.95215097949101,2.586170607610375,3954.18679915986,38.259099668050496
758,TGO,1992,31950.0,-5.99828463697835,60.35,1161083.0,64.64,59.99,2.586170607610375,94.2749508667847,11.862474944052801
759,THA,1992,213740.0,7.0017206949815,99.14,17206294.0,68.56,77.92,0.5952589826168461,893.37636849555,28.5897163681272
760,TJK,1992,44890.0,-30.314376662669503,131.09,1679746.0,76.34,96.4,2.586170607610375,2990.28040739345,2.91797652112378
761,TKM,1992,353500.0,-17.3788257421864,48.88,1751186.0,73.22,48.8,2.586170607610375,1998.2855720089199,8.78215904496414
762,TLA,1992,6850377.00000763,0.860407401499558,61.0140542469088,316593971.0,65.67177254957551,62.1025330507752,10.4758629095684,1237.6863073242998,50.7610198872316
763,TLS,1992,3300.0,0.598037741456196,111.18,168701.0,82.43,99.1,2.586170607610375,1310.45745702785,63.456622433486096
764,TMN,1992,2108259.79980469,2.2034014442857,61.4247192403298,123393774.0,65.7308412486401,63.808645212722595,2.586170607610375,789.1554383969459,2.15988111412726
765,TON,1992,320.0,0.0912023461143718,94.83,21720.0,96.61,91.85,0.0573088883341159,1310.45745702785,12.5
766,TSA,1992,2712782.00195313,3.43360934883745,63.744790629157,302372597.0,75.276634411608,72.31016288195771,3.79769755596128,278.051500384274,16.515131305285
767,TSS,1992,8177370.0,-3.06442704530708,70.3429680704574,152384337.0,64.33663352439011,65.4823189816496,2.586170607610375,498.90585182409205,31.870139487533898
768,TTO,1992,810.0,9.4181867126246,53.8,673881.0,137.25,87.63,0.0909238927774615,2847.94082234493,46.643274615847396
769,TUN,1992,93550.0,5.47781843556851,63.15,5130588.0,76.49,72.27,1.29406219971524,677.512674049419,4.38851691421839
770,TUR,1992,399040.0,3.3242132403578504,84.47,33738148.0,79.47,81.13,2.86390913539032,1044.36051421096,12.647895995884399
771,TUV,1992,20.0,1.8187346119657002,85.84,3895.0,90.32,88.94,2.586170607610375,1310.45745702785,33.3333333333333
772,TZA,1992,324000.0,-2.7840835970373194,76.74,5267139.0,60.45,64.28,2.586170607610375,53.4471818888457,62.226236170693205
773,UGA,1992,120520.0,0.0300229613484362,57.2,2188421.0,72.13,68.45,2.586170607610375,1310.45745702785,22.894750501257402
774,UKR,1992,419290.0,-9.95837844389818,166.24,34854630.0,98.86,126.0,2.586170607610375,4313.53504505615,16.0890656689609
775,UMC,1992,20162757.001473002,-1.08012478972044,64.99733943008121,942934225.0,65.2087665966671,62.752223462737796,3.40833530984877,1342.55728875579,34.9222234159616
776,URY,1992,149250.0,7.15133796695009,71.91,2827251.0,57.42,64.03,0.460697079662252,1366.00068981608,5.21186145969478
777,USA,1992,4254290.0,2.09661470539942,82.92,195199459.0,87.07,84.23,2.3262720270914903,12014.9582478929,33.046021327749
778,UZB,1992,277240.0,-13.257606412706,81.65,9074643.0,81.26,73.79,2.586170607610375,2128.35097207329,7.2364830802626905
779,VCT,1992,120.0,6.205638144814861,104.87,45669.0,141.0,167.78,2.586170607610375,1310.45745702785,64.6153865716397
780,VEN,1992,216070.0,3.6802100632154398,76.13,17476497.0,79.89,76.66,6.530679576903791,2689.31085278433,58.3311603650587
781,VGB,1992,80.0,0.598037741456196,96.86,7302.0,87.88,95.33,2.586170607610375,1310.45745702785,24.666666984558102
782,VIR,1992,100.0,0.598037741456196,98.37,93936.0,75.276634411608,98.37,2.586170607610375,1310.45745702785,65.59999738420771
783,VNM,1992,70250.0,6.42889560871292,42.72,14889784.0,51.1,53.8,2.586170607610375,101.843192492197,30.218439290569602
784,VUT,1992,1570.0,-0.35278493353968104,96.57,29925.0,95.47,95.9,2.586170607610375,1310.45745702785,36.095159967186206
785,WLD,1992,46812147.811059706,0.192292176645608,75.3342309913464,2384524997.0,72.65130847357041,72.5573783591925,4.30481149014265,2133.91536552459,31.620467217075895
786,WSM,1992,520.0,-1.10035541451637,93.44,35180.0,70.31,75.48,2.586170607610375,1310.45745702785,48.833921183124396
787,XKX,1992,61450.0,0.598037741456196,76.74,3093388.0,75.276634411608,74.55,2.586170607610375,1310.45745702785,31.64969872927635
788,YEM,1992,234810.0,2.7611056086895602,57.13,2857428.0,64.89,61.08,2.586170607610375,134.242642611579,1.0398318086254899
789,ZAF,1992,964730.0,-4.550333054474731,82.87,20511177.0,62.13,69.38,10.1529438880135,3997.0411097446795,7.6177365240831305
790,ZMB,1992,210650.0,-4.1109919788926605,86.07,3254952.0,47.22,69.0,2.586170607610375,735.74070500241,70.5777596971307
791,ZWE,1992,133500.0,-10.847753526718499,80.08,3324544.0,67.21,56.97,15.3189936175765,787.2114513625149,55.6029468786351
792,ABW,1993,20.0,0.989467955083654,78.2,35953.0,77.75793977248641,76.4812813868004,2.4274472246647596,1284.7056225936801,2.33333326048321
793,AFG,1993,379340.0,0.695587916525355,76.43,3391712.0,77.56,76.25,2.4274472246647596,1284.7056225936801,2.06782464846981
794,AGO,1993,575000.0,-26.411770425863,76.47,5427584.0,32.35,41.79,2.4274472246647596,52.007453279907395,48.609610622042204
795,ALB,1993,11260.0,10.229949362607801,67.34,1219882.0,78.64,71.32,2.4274472246647596,536.363825095196,28.5748179637603
796,AND,1993,230.0,-4.412622893462269,78.2,57380.0,77.75793977248641,76.4812813868004,2.4274472246647596,1284.7056225936801,34.0425531914894
797,ARB,1993,3646870.0,0.5571712156177989,61.582257997160994,122375818.0,67.438901243139,64.6378316457683,16.7872825590379,1125.03648197176,1.71745170279595
798,ARE,1993,3550.0,-4.34197372850511,50.14,1708391.0,54.4,51.2,54.886383240712995,9099.27988959749,3.72430301323571
799,ARG,1993,1278500.0,6.802920861441491,86.41,29809452.0,54.57,64.75,1.1605816891809098,1496.9041461183301,12.3920142809379
800,ARM,1993,11810.0,-6.63846818137321,55.77,2240032.0,48.93,52.26,2.4274472246647596,1195.0255537437401,11.7456970107652
801,ASM,1993,32.0000004768372,0.695587916525355,99.82,42680.0,49.47,60.11,2.4274472246647596,1284.7056225936801,91.4500045776365
802,ATG,1993,90.0,3.18973940570983,93.28,22831.0,104.54,98.63,2.4274472246647596,1284.7056225936801,23.2045455412432
803,AUS,1993,4602860.0,3.01661315834043,89.94,15044687.0,69.05,78.22,17.459160322827998,8701.76034414445,16.7438137016258
804,AUT,1993,29990.0,-0.298754100730903,97.37,4912877.0,86.22,92.35,2.89920143114458,6137.2694634319605,45.950594546576006
805,AZE,1993,44566.0009765625,-24.2593989196874,68.48,3959159.0,74.72,64.62,2.4274472246647596,2119.6797865243498,10.307989565355399
806,BDI,1993,21230.0,-8.05903733682763,110.41,395601.0,91.11,105.4,1.4654264393714198,1284.7056225936801,10.190810444199
807,BEL,1993,61255.0,-1.34799949124044,78.2,9743821.0,77.75793977248641,76.4812813868004,3.2986979660232203,6881.0721430714,30.944747309243898
808,BEN,1993,23200.0,2.1951901677501398,72.48,1995344.0,59.07,56.37,0.0155813336344179,39.1179411358293,49.2284498048954
809,BFA,1993,95000.0,0.695587916525355,60.06,1393993.0,59.77,66.66,2.4274472246647596,1284.7056225936801,24.3687858358461
810,BGD,1993,94460.0,2.46558052677466,66.19,23136115.0,67.19,66.89,0.061663615762241,67.185836594929,11.4173769007596
811,BGR,1993,61210.0,-0.6912135322215961,176.73,5704408.0,91.03,117.73,2.4274472246647596,3807.696906382,30.2033797554348
812,BHR,1993,90.0,10.1074584748605,150.79,473983.0,80.0,106.86,59.4196917582481,21644.5049514183,0.36619716966655896
813,BHS,1993,120.0,-1.5572219622813999,59.15,218259.0,68.32,64.82,2.4274472246647596,1284.7056225936801,51.4485514485514
814,BIH,1993,21900.0,0.695587916525355,91.85,1639570.0,69.47,82.99,2.4274472246647596,707.7824442986,43.017578125
815,BLR,1993,93540.0,-7.8075611700387,113.67,6876000.0,102.37,115.55,2.4274472246647596,3450.2392811798,39.0844996171552
816,BLZ,1993,1430.0,4.50211796436668,56.25,92582.0,67.75,65.11,0.00750657451506116,1284.7056225936801,68.7860591742933
817,BMU,1993,3.00000011920929,2.45776624281828,112.59,58910.0,93.95,103.74,0.00905599626213058,1284.7056225936801,18.5185181914697
818,BOL,1993,362130.0,2.10302011020593,60.55,4247230.0,60.82,59.97,41.8768280945046,312.600422543878,57.217576646589094
819,BRA,1993,2494630.0,2.93706715995854,53.47,119489196.0,62.89,57.45,10.5855019887076,1537.59271699385,64.4970875697225
820,BRB,1993,190.0,0.41567745888073704,80.65,95741.0,106.87,90.66,0.437197553765847,1284.7056225936801,14.651163234267099
821,BRN,1993,110.0,-2.46903385871087,36.87,190428.0,63.79,42.01,2.4274472246647596,5268.37095863761,77.45730781917099
822,BTN,1993,5050.0,2.3540257985485296,92.28,100080.0,63.2,75.45,1.7598289645163998,1284.7056225936801,54.2880402806183
823,BWA,1993,259510.0,-0.673917306362213,94.43,661583.0,84.65,93.6,2.4274472246647596,922.014709350944,23.579305153027
824,CAF,1993,50200.0,-2.52749951629771,64.51,1129147.0,76.77,68.62,41.347836502209894,1284.7056225936801,36.1379164961154
825,CAN,1993,678740.0,1.53886099282003,69.61,22130869.0,83.38,73.04,6.095579079577969,16320.127298241001,38.2835327062927
826,CEB,1993,624860.0,0.695587916525355,111.80275760541299,67857615.0,105.51599458493601,104.347246346667,5.0947295116154,3148.0274736017896,32.105498616160304
827,CHE,1993,15915.0,-1.03142251587575,101.92,5117803.0,112.52,102.2,2.18176805247431,7235.09407611269,29.4442068650401
828,CHI,1993,83.9999961853027,0.695587916525355,78.2,43993.0,77.75793977248641,76.4812813868004,2.4274472246647596,1284.7056225936801,4.04040425629681
829,CHL,1993,154770.0,4.86808377336688,63.11,11699244.0,69.49,66.47,43.140874288839996,1514.74330791168,20.758083251289
830,CHN,1993,5182230.0,12.5660279957052,53.0,342961393.0,61.78,56.49,1.6696880485598,662.63704558569,17.3726266876148
831,CIV,1993,195020.0,-3.6459992284307794,82.32,5369839.0,67.64,68.84,2.4274472246647596,144.217260816916,32.244653473860104
832,CMR,1993,91600.0,-10.5414341952457,77.87,5325605.0,59.35,62.47,2.4274472246647596,190.996798063446,50.043366969177704
833,COD,1993,260000.0,-16.772649389734198,101.07,12400106.0,130.46,125.6,2.4274472246647596,102.587000964606,70.3243408283893
834,COG,1993,105300.0,-3.68434846533418,55.21,1422777.0,65.24,63.3,0.0556104231076522,160.554840025267,66.398243045388
835,COL,1993,449030.0,3.37716555478913,69.34,24870590.0,80.49,72.06,0.426503730175022,872.809551662058,57.3514463159081
836,COM,1993,1150.0,0.0654154157893316,96.49,127549.0,87.39,88.73,2.4274472246647596,1284.7056225936801,25.6851142769293
837,CPV,1993,690.0,5.650664604046639,84.29,171686.0,54.72,66.48,2.4274472246647596,1284.7056225936801,16.1414399632153
838,CRI,1993,21130.0,4.36363191833064,73.05,1778651.0,69.56,66.86,1.00974815209086,1332.91897691129,49.110851892993495
839,CSS,1993,26637.000007629398,1.9833352342393202,71.1890725855857,3039408.0,105.577404854525,93.8536529730385,0.938261684208629,1284.7056225936801,86.13953173329858
840,CUB,1993,67300.0,-15.295683132433801,113.67,7981605.0,79.2,93.94,2.4274472246647596,840.183789392942,20.215084708158802
841,CUW,1993,61255.0,0.695587916525355,78.2,124420.0,77.75793977248641,76.4812813868004,2.4274472246647596,5537.1139093133,30.944747309243898
842,CYM,1993,27.0000004768372,0.695587916525355,100.07,29069.0,112.15,110.06,2.4274472246647596,1284.7056225936801,52.916665871937894
843,CYP,1993,1586.99996948242,-1.70262758856575,81.6,555044.0,139.9,104.1,1.03704096395162,3004.59483160834,17.777055682558
844,CZE,1993,42820.0,-0.0420531022888326,135.52,7737165.0,111.13,131.28,3.28206384430875,5032.40364942199,34.0546124284166
845,DEU,1993,171620.0,-1.62815805671195,95.92,59647492.0,85.23,93.1,2.40278350186644,6288.41635005255,32.4134973513763
846,DJI,1993,14010.0,0.695587916525355,66.84,471336.0,80.94,68.99,2.4274472246647596,1284.7056225936801,0.241587571381906
